dataset,model,g,step,tau,bor,wf1,wf1_1to1,exact_f1,coverage,purity,n_pred_boundaries,n_gold_boundaries,seed
dialseg711,neural,2,168,0.9500741467404006,0.5078354554358472,0.4295289325047264,0.4324693590516375,0.23338356439622257,0.9187940848805828,0.7148199439307056,1037,2042,
dialseg711,neural,2,169,0.9511242733528865,0.4951028403525955,0.42225324210667314,0.42488111981782867,0.22873551671020026,0.9209763455016619,0.709304004954851,1011,2042,
dialseg711,neural,2,170,0.952500064468863,0.4813907933398629,0.4136268942398189,0.41639541892706444,0.2250786953318599,0.9235783145593273,0.7040077241663057,983,2042,
dialseg711,neural,2,171,0.9540115711677014,0.46620959843290893,0.4003993810123057,0.4028866117473713,0.21731632174670149,0.9259188030285076,0.6980032521048096,952,2042,
dialseg711,neural,2,172,0.9551036157200684,0.4505386875612145,0.38699773343344296,0.3894849641685084,0.2104614560310763,0.9282717097326801,0.6908981825048075,920,2042,
dialseg711,neural,2,173,0.955905927485557,0.43780607247796277,0.37673050417887194,0.3794521465407542,0.20577322349474247,0.9300620285324928,0.6849655414104223,894,2042,
dialseg711,neural,2,174,0.9568880362127294,0.42311459353574926,0.3664297875490414,0.36872948898265356,0.20007367222557096,0.9323140545186958,0.6784250650267478,864,2042,
dialseg711,neural,2,175,0.9579681352754335,0.4079333986287953,0.3569439303838593,0.3592592592592592,0.19140044203335338,0.9343396221297066,0.672062614840164,833,2042,
dialseg711,neural,2,176,0.9590765468439265,0.39373163565132224,0.3453572985440629,0.3473913334672828,0.1859821847163619,0.9363689570704338,0.6659744745853571,804,2042,
dialseg711,neural,2,177,0.9602787168181721,0.37904015670910873,0.33596520602960755,0.3382023976960686,0.18054383497421472,0.9385494418458553,0.6602838705209837,774,2042,
dialseg711,neural,2,178,0.9610319230424699,0.3648383937316356,0.3281358576939301,0.33037304936039114,0.1769338959212377,0.9415122754257776,0.6539777986822115,745,2042,
dialseg711,neural,2,179,0.962224875862275,0.34916748285994126,0.3163322525447122,0.31870604781997186,0.17051101734646038,0.9439003946124199,0.6468555364664604,713,2042,
dialseg711,neural,2,180,0.963455754907886,0.3344760039177277,0.30236131958643747,0.3044538209095171,0.16371308016877634,0.9459589548988282,0.6388769972363698,683,2042,
dialseg711,neural,2,181,0.9645194024895903,0.31929480901077373,0.29308531663954845,0.2953184649387181,0.16002277141517648,0.9484519504561698,0.633027175660148,652,2042,
dialseg711,neural,2,182,0.965669826646546,0.30166503428011754,0.2803183533141339,0.2825530774897863,0.15244792713147143,0.9514069322613626,0.6240188915326242,616,2042,
dialseg711,neural,2,183,0.9663978084247915,0.28697355533790403,0.26644118500658587,0.26872279150760164,0.14457169647043067,0.9534911027790774,0.6157119776609017,586,2042,
dialseg711,neural,2,184,0.9673959169555549,0.26983349657198824,0.2532136717790726,0.2554952782800884,0.1352622061482821,0.9560682861052059,0.6065028558700806,551,2042,
dialseg711,neural,2,185,0.968124472316186,0.2546523016650343,0.23966467974906794,0.24194628625008371,0.13029267965976826,0.9587080806753803,0.599225393971424,520,2042,
dialseg711,neural,2,186,0.9690676655002575,0.23702252693437806,0.2264572589467104,0.22831692451945615,0.12409751523675575,0.9620972821131049,0.5907143131218314,484,2042,
dialseg711,neural,2,187,0.9699213630590008,0.22037218413320275,0.2119237380840756,0.21303328645100797,0.11237693389592125,0.9636600262918829,0.5826280669202547,450,2042,
dialseg711,neural,2,188,0.9708314948345549,0.20176297747306562,0.1915299265510236,0.19263947491795594,0.10478199718706048,0.967175642571212,0.5718892194725738,412,2042,
dialseg711,neural,2,189,0.9717614336229449,0.1851126346718903,0.17477730895452415,0.1761837787154243,0.09578059071729957,0.9695751847386869,0.5629251261021151,378,2042,
dialseg711,neural,2,190,0.9731128817826659,0.16748285994123407,0.15766526019690577,0.1592123769338959,0.0831223628691983,0.9717571662983056,0.5526528912602579,342,2042,
dialseg711,neural,2,191,0.9743846648901551,0.14985308521057786,0.14181903422409753,0.14308485700890763,0.07548054383497421,0.9748971658518073,0.5422450845125111,306,2042,
dialseg711,neural,2,192,0.975772271803276,0.13418217433888344,0.13019221753398968,0.13145804031879982,0.06732301922175339,0.9775546681401112,0.5313102191560836,274,2042,
dialseg711,neural,2,193,0.9768959319771234,0.11949069539666993,0.12039381153305204,0.12165963431786217,0.06258790436005626,0.980439326457259,0.5221984037807423,244,2042,
dialseg711,neural,2,194,0.978227385923491,0.09990205680705191,0.10070323488045006,0.1019690576652602,0.053445850914205346,0.9835235137186613,0.5092840085702852,204,2042,
dialseg711,neural,2,195,0.9793663231571715,0.08031341821743389,0.08035630567276136,0.0816221284575715,0.041162681669010784,0.9863456622686582,0.49555159199009396,164,2042,
dialseg711,neural,2,196,0.9807042832949653,0.06121449559255632,0.060384435067979365,0.06080637599624941,0.02986404125644632,0.9894700343803718,0.48165536711924234,125,2042,
dialseg711,neural,2,197,0.9822953145707672,0.04064642507345739,0.040365682137834036,0.040365682137834036,0.018377871542428505,0.992826306565758,0.46670379910843934,83,2042,
dialseg711,neural,2,198,0.984423744918114,0.021057786483839373,0.021800281293952176,0.021800281293952176,0.010079699953117674,0.9960264438639965,0.45202097647960676,43,2042,
dialseg711,neural,2,199,0.9927117824554443,0.0004897159647404506,0.0007032348804500703,0.0007032348804500703,0.0,0.9999497689371108,0.4379285831372547,1,2042,
