dataset,model,g,step,tau,bor,wf1,coverage,purity,n_pred_boundaries,n_gold_boundaries,seed
dialseg711,random,2,58,0.2940242946613337,1.7458374142997062,0.6602220091824708,0.6936540779895211,0.8797770950074044,3565,2042,5
dialseg711,random,2,59,0.2986001632181526,1.7409402546523016,0.6597399549996158,0.6947633472949929,0.8796382619308077,3555,2042,5
dialseg711,random,2,60,0.3031704833707822,1.7321253672869736,0.6580552578038271,0.6963062781100756,0.8790052947261106,3537,2042,5
dialseg711,random,2,61,0.30943926129795274,1.7252693437806073,0.6560733125729368,0.6969612138915936,0.878474475854926,3523,2042,5
dialseg711,random,2,62,0.3135206533761109,1.7198824681684624,0.6558695569782653,0.698137178886124,0.8781348394534049,3512,2042,5
dialseg711,random,2,63,0.32099955941450203,1.7125367286973556,0.6550745175534235,0.6993981180953754,0.8780012341281679,3497,2042,5
dialseg711,random,2,64,0.32581751290410665,1.708619000979432,0.654496067208151,0.7002654411145972,0.8777592878419178,3489,2042,5
dialseg711,random,2,65,0.3309301427286243,1.7022526934378062,0.6550960784089382,0.7012989452335444,0.8773382771185162,3476,2042,5
dialseg711,random,2,66,0.3356186200155825,1.693437806072478,0.6545479636859596,0.702846899154916,0.8767330486229923,3458,2042,5
dialseg711,random,2,67,0.34110732901198365,1.6895200783545543,0.6545101285127245,0.7035989697909529,0.8766621670120264,3450,2042,5
dialseg711,random,2,68,0.34684057916839445,1.6846229187071498,0.6532157586751612,0.7040736533352566,0.875970541088333,3440,2042,5
dialseg711,random,2,69,0.351769599805107,1.6807051909892263,0.6532519381727456,0.7047718651094178,0.8755732590454813,3432,2042,5
dialseg711,random,2,70,0.356195553796631,1.6748285994123409,0.652764310469928,0.7058423448718807,0.8753333499078928,3420,2042,5
dialseg711,random,2,71,0.36065406410088613,1.6645445641527914,0.651410544603615,0.7076794064663263,0.8747332561432422,3399,2042,5
dialseg711,random,2,72,0.3654137583139586,1.658667972575906,0.650839409222353,0.7085797982686168,0.8743720271498049,3387,2042,5
dialseg711,random,2,73,0.37066522252361495,1.6537708129285014,0.650910609998574,0.7095233050665539,0.8742880296501957,3377,2042,5
dialseg711,random,2,74,0.3751941801040139,1.6478942213516161,0.651249724103021,0.711008470159314,0.8739788295519659,3365,2042,5
dialseg711,random,2,75,0.38025002119879603,1.6376101860920667,0.6499720599385231,0.713044921167284,0.8733234816181372,3344,2042,5
dialseg711,random,2,76,0.38590633206377417,1.629285014691479,0.6493851973785969,0.7144518348895985,0.8727265099592807,3327,2042,5
dialseg711,random,2,77,0.3905390508116548,1.6204701273261508,0.6481003086875345,0.715730215440131,0.8718304622137252,3309,2042,5
dialseg711,random,2,78,0.3959540739036452,1.6111655239960823,0.6471357767723945,0.7175561145761568,0.8711517847417987,3290,2042,5
dialseg711,random,2,79,0.4005708861335574,1.6028403525954946,0.6461634134171752,0.7193652700245527,0.8708707326428846,3273,2042,5
dialseg711,random,2,80,0.40404766258904795,1.595494613124388,0.6452676937369909,0.721044103770897,0.870882783869774,3258,2042,5
dialseg711,random,2,81,0.4090521483345239,1.5857002938295788,0.6443909205097584,0.7231099957629494,0.8704939117245728,3238,2042,5
dialseg711,random,2,82,0.4136550353822975,1.5803134182174339,0.6434726023663223,0.7243322849599222,0.8703795988483048,3227,2042,5
dialseg711,random,2,83,0.41956261395664335,1.5729676787463271,0.642410377075146,0.7257914973368561,0.8697186510811687,3212,2042,5
dialseg711,random,2,84,0.42504717359637134,1.5646425073457395,0.6405141180517544,0.7270069748972703,0.8691360225773526,3195,2042,5
dialseg711,random,2,85,0.4290437251736864,1.5558276199804113,0.6389636305138916,0.7282911015769665,0.8684048722488044,3177,2042,5
dialseg711,random,2,86,0.43424138143467017,1.549951028403526,0.6380795421293133,0.7292067022288542,0.8677280365825172,3165,2042,5
dialseg711,random,2,87,0.438892391769026,1.542605288932419,0.6377876285743407,0.7303099970821489,0.8670353874334685,3150,2042,5
dialseg711,random,2,88,0.4436716713720054,1.5328109696376102,0.6343536564260474,0.7319605060902529,0.8661403815173657,3130,2042,5
dialseg711,random,2,89,0.4485272128263115,1.523996082272282,0.633565656293166,0.7331660515995959,0.8654460486975053,3112,2042,5
dialseg711,random,2,90,0.45308310189712603,1.5166503428011753,0.6335618061403956,0.7344925702520639,0.8648064956423405,3097,2042,5
dialseg711,random,2,91,0.45785724762400887,1.5078354554358473,0.6330707057237553,0.7363858627307995,0.8646473189852737,3079,2042,5
dialseg711,random,2,92,0.4636103835605103,1.5004897159647403,0.6323677290174547,0.7376315930904538,0.8639064533313078,3064,2042,5
dialseg711,random,2,93,0.4693278278367282,1.4911851126346718,0.6308701316227431,0.7390588909839965,0.862737781142945,3045,2042,5
dialseg711,random,2,94,0.4731047381813577,1.4818805093046032,0.6281196742211381,0.7403149466176893,0.8622322334011103,3026,2042,5
dialseg711,random,2,95,0.47833536466273624,1.4706170421155729,0.6253578416680552,0.7420371744211408,0.8609196257068972,3003,2042,5
dialseg711,random,2,96,0.48376645581654304,1.4627815866797258,0.6237911929869892,0.7433629954199574,0.8603388243912156,2987,2042,5
dialseg711,random,2,97,0.48809102672886884,1.4524975514201763,0.6228482593135882,0.7447560955999776,0.8591743195206628,2966,2042,5
dialseg711,random,2,98,0.49375687216740477,1.4441723800195887,0.621563482655531,0.7461966108590581,0.85804322760898,2949,2042,5
dialseg711,random,2,99,0.4982455336372249,1.4348677766895201,0.6222759053406312,0.7482131089726026,0.8578050353638058,2930,2042,5
dialseg711,random,2,100,0.504972838183985,1.4285014691478943,0.6208504796957962,0.7490255964148369,0.8566904266823898,2917,2042,5
dialseg711,random,2,101,0.510585743873562,1.4201762977473065,0.6203175707985289,0.7506017355437188,0.8562176407560174,2900,2042,5
dialseg711,random,2,102,0.5175207492046436,1.410871694417238,0.6199333424215955,0.7526093036905274,0.8553708752643856,2881,2042,5
dialseg711,random,2,103,0.5227748747853656,1.4025465230166503,0.6188493505236364,0.7540626557767908,0.8549192861700396,2864,2042,5
dialseg711,random,2,104,0.5267171607400314,1.3932419196865817,0.6175273212891044,0.7556736775882346,0.8540842146824666,2845,2042,5
dialseg711,random,2,105,0.5313877160458456,1.3863858961802156,0.6160918291363126,0.7569891733130131,0.853817863807064,2831,2042,5
dialseg711,random,2,106,0.5363048350803641,1.377081292850147,0.6143095367111808,0.7586099622755741,0.8532205834893196,2812,2042,5
dialseg711,random,2,107,0.5418272842050206,1.3682664054848188,0.6103636076597665,0.7596240716230167,0.8517198416932192,2794,2042,5
dialseg711,random,2,108,0.546401017904814,1.3589618021547503,0.6089076014657425,0.7614174600988948,0.8508463557089738,2775,2042,5
dialseg711,random,2,109,0.5509616487548741,1.3506366307541626,0.6082452460653693,0.7627661641374721,0.8503518588009747,2758,2042,5
dialseg711,random,2,110,0.5560235308653068,1.3408423114593535,0.6073207921827569,0.7644313238722522,0.8491154211879548,2738,2042,5
dialseg711,random,2,111,0.5625578257032867,1.331537708129285,0.6064217926638831,0.7664334503205811,0.8489660993870357,2719,2042,5
dialseg711,random,2,112,0.5686494096933671,1.3212536728697355,0.6038086257915948,0.7683550929067807,0.848227060921204,2698,2042,5
dialseg711,random,2,113,0.5734347171072162,1.3124387855044075,0.600963315140377,0.7697590511145365,0.8469933251305062,2680,2042,5
dialseg711,random,2,114,0.5781150355572054,1.3041136141038199,0.6005420308273082,0.7714907670076446,0.846138876146662,2663,2042,5
dialseg711,random,2,115,0.5830874753724014,1.2938295788442704,0.5982843251196148,0.7729529095299138,0.8449762781960893,2642,2042,5
dialseg711,random,2,116,0.5868764044460555,1.2815866797257591,0.5963594908637911,0.7750772648979402,0.8439487925026403,2617,2042,5
dialseg711,random,2,117,0.5925201714567324,1.270812928501469,0.594748196212818,0.776927306753256,0.8429098094770187,2595,2042,5
dialseg711,random,2,118,0.5985162388688698,1.2615083251714005,0.5940958490104583,0.7789351539615252,0.8418707892432025,2576,2042,5
dialseg711,random,2,119,0.6039829512210209,1.2502448579823702,0.5932487904859094,0.7809631189641738,0.8408468649055348,2553,2042,5
dialseg711,random,2,120,0.6076560672132081,1.2389813907933398,0.5893774409828896,0.7828986892541745,0.8396408542937578,2530,2042,5
dialseg711,random,2,121,0.6130333761296567,1.227228207639569,0.5885083988256866,0.784952454757307,0.8384055284381786,2506,2042,5
dialseg711,random,2,122,0.618584568175458,1.2154750244857981,0.5838713106442945,0.7869053268578585,0.8371488646586598,2482,2042,5
dialseg711,random,2,123,0.6226225336761615,1.2017629774730656,0.5813269378286051,0.789156934251871,0.8360950448653884,2454,2042,5
dialseg711,random,2,124,0.6276025449097798,1.1904995102840352,0.5793286331399371,0.7911547606167859,0.8348696301800581,2431,2042,5
dialseg711,random,2,125,0.6323602040644983,1.1767874632713027,0.5761609781480082,0.793258744498196,0.8332795286761029,2403,2042,5
dialseg711,random,2,126,0.6369765972550427,1.1645445641527914,0.5749269005404017,0.7956422084322928,0.8322408991283313,2378,2042,5
dialseg711,random,2,127,0.6416128988577073,1.1513222331047992,0.5700964771968303,0.7973165771952692,0.8304503331597965,2351,2042,5
dialseg711,random,2,128,0.6469182587513755,1.1415279138099903,0.5677775749523882,0.7986658393567675,0.8290473469557254,2331,2042,5
dialseg711,random,2,129,0.6522630439971545,1.13026444662096,0.5652508860421119,0.8003731373720825,0.8277599683597273,2308,2042,5
dialseg711,random,2,130,0.6564670636366002,1.1199804113614105,0.5622595821847187,0.8021612236802108,0.8267317105962374,2287,2042,5
dialseg711,random,2,131,0.6608371278600751,1.109696376101861,0.5594535751370949,0.8038760563549593,0.8257367834020437,2266,2042,5
dialseg711,random,2,132,0.6668294145680671,1.09794319294809,0.5590052822615315,0.8061282218718927,0.8243473549943312,2242,2042,5
dialseg711,random,2,133,0.6717236587770185,1.0857002938295788,0.554687440390947,0.8084756868775856,0.8213440498918698,2217,2042,5
dialseg711,random,2,134,0.6764166419604032,1.074926542605289,0.5529847438658445,0.8106322738442991,0.8197320234591683,2195,2042,5
dialseg711,random,2,135,0.6814158760169053,1.0651322233104799,0.5514838480308503,0.8123605014691512,0.8188098445675802,2175,2042,5
dialseg711,random,2,136,0.686442615081209,1.0533790401567091,0.5481485054550014,0.8150124225282452,0.8175189647956878,2151,2042,5
dialseg711,random,2,137,0.6909282712703658,1.0430950048971597,0.5437080898631964,0.8164466589044648,0.816013478304266,2130,2042,5
dialseg711,random,2,138,0.6963498798145143,1.0293829578844271,0.5411536597460957,0.81920043739664,0.8143332391029298,2102,2042,5
dialseg711,random,2,139,0.7013472735259243,1.0156709108716944,0.5381833295605757,0.8218199873263164,0.8114473410763847,2074,2042,5
dialseg711,random,2,140,0.7072238411412646,1.0014691478942213,0.532756536245969,0.8240928033913266,0.8097112993682212,2045,2042,5
dialseg711,random,2,141,0.7128542962722347,0.9897159647404505,0.5267087162740983,0.8255315047509141,0.8074426903661382,2021,2042,5
dialseg711,random,2,142,0.717210371138541,0.9794319294809011,0.5217182161137115,0.827011646737385,0.8056330279235643,2000,2042,5
dialseg711,random,2,143,0.7218374133056786,0.9662095984329089,0.5184092418219937,0.8294528763938045,0.8041067308628087,1973,2042,5
dialseg711,random,2,144,0.7264531405586532,0.9529872673849168,0.5148113568417623,0.831349936202257,0.8023769024399423,1946,2042,5
dialseg711,random,2,145,0.7314569515305185,0.9397649363369246,0.5112616950642523,0.8338397606066382,0.800760658991772,1919,2042,5
dialseg711,random,2,146,0.7353231976950507,0.9236043095004897,0.5088121920562981,0.8367387905890016,0.7976804422740729,1886,2042,5
dialseg711,random,2,147,0.7399483276606601,0.9103819784524976,0.5080830648591953,0.839538335160698,0.7966708995076988,1859,2042,5
dialseg711,random,2,148,0.7453621295935454,0.8981390793339863,0.5029788665929221,0.8414349763769595,0.795148090389953,1834,2042,5
dialseg711,random,2,149,0.7494067179848173,0.8849167482859941,0.49942270432492064,0.843645561736279,0.7928766383156577,1807,2042,5
dialseg711,random,2,150,0.7551523481979465,0.8712047012732616,0.49677899737925074,0.8461199392106565,0.7905786133658169,1779,2042,5
dialseg711,random,2,151,0.7605889011986542,0.8570029382957884,0.4914355285336723,0.8481199726980317,0.7884709162757007,1750,2042,5
dialseg711,random,2,152,0.7651061007969185,0.8413320274240941,0.4874237409775809,0.8510582108155949,0.7863581385757218,1718,2042,5
dialseg711,random,2,153,0.7689897125480265,0.827130264446621,0.48123862276714624,0.8530674533311665,0.7831814039309843,1689,2042,5
dialseg711,random,2,154,0.7735666856528676,0.8134182174338883,0.47545848313506484,0.8561383851731953,0.7803940311646053,1661,2042,5
dialseg711,random,2,155,0.7790705536758195,0.7962781586679726,0.46892752569817536,0.8587381217391765,0.7771380146111574,1626,2042,5
dialseg711,random,2,156,0.7848161965394861,0.7806072477962782,0.4620688516143833,0.8614648312696837,0.7738817181397332,1594,2042,5
dialseg711,random,2,157,0.7898595482439246,0.7654260528893242,0.4577333848094518,0.8645167996170107,0.7704206242059204,1563,2042,5
dialseg711,random,2,158,0.7951312174440864,0.7531831537708129,0.45420472874915013,0.8667738487095029,0.7687398884182931,1538,2042,5
dialseg711,random,2,159,0.7991809809597471,0.7370225269343781,0.44834332183289083,0.8703503003872203,0.7654286559813321,1505,2042,5
dialseg711,random,2,160,0.8038055754764774,0.7247796278158668,0.4417373789400281,0.8723042887336135,0.761427631741208,1480,2042,5
dialseg711,random,2,161,0.807986910262932,0.708619000979432,0.43381338470690667,0.8742835575114057,0.7580390675913924,1447,2042,5
dialseg711,random,2,162,0.8124246201087145,0.692458374142997,0.42783700446892303,0.8772915609940927,0.7534504338466402,1414,2042,5
dialseg711,random,2,163,0.8174763455262153,0.6772771792360431,0.4241757181072147,0.8805710278547831,0.7490149867599977,1383,2042,5
dialseg711,random,2,164,0.8221295177747545,0.6611165523996082,0.41744429604940897,0.8840174368919094,0.7449526941534013,1350,2042,5
dialseg711,random,2,165,0.8268052280707916,0.6459353574926543,0.4105369667792105,0.8862309523965642,0.7413346587403589,1319,2042,5
dialseg711,random,2,166,0.8312045494099723,0.6297747306562194,0.4054424207563945,0.8888698970977452,0.7375565320542524,1286,2042,5
dialseg711,random,2,167,0.8366594348229724,0.6136141038197845,0.3967318948207506,0.8913716830910924,0.7318086806238115,1253,2042,5
dialseg711,random,2,168,0.8416493941293942,0.5964740450538688,0.38529103155561334,0.8936838038895001,0.7256234497009222,1218,2042,5
dialseg711,random,2,169,0.8463491028581366,0.5788442703232125,0.3783792373020469,0.896960683089375,0.7198826299023338,1182,2042,5
dialseg711,random,2,170,0.851387661176625,0.5626836434867777,0.3710338800311498,0.9001151938388227,0.7165692474468979,1149,2042,5
dialseg711,random,2,171,0.8569464555197484,0.5450538687561215,0.3636927907590603,0.9037609922894734,0.7121209665253398,1113,2042,5
dialseg711,random,2,172,0.8631552679002906,0.5254652301665035,0.35167082304089003,0.9064131924100279,0.7052686735192628,1073,2042,5
dialseg711,random,2,173,0.8688302311357756,0.5073457394711067,0.3399850423057174,0.9090994380287629,0.6984579326895345,1036,2042,5
dialseg711,random,2,174,0.8747493236515647,0.4887365328109696,0.33432902462438324,0.9131388526694434,0.6920861678046977,998,2042,5
dialseg711,random,2,175,0.8799428847142747,0.47257590597453475,0.3247918201504699,0.9160103950979478,0.6868229034345417,965,2042,5
dialseg711,random,2,176,0.8843067873825344,0.45592556317335947,0.3160181278324738,0.9193306683549299,0.6806162482938425,931,2042,5
dialseg711,random,2,177,0.8891814074623766,0.43927522037218414,0.30452526064340407,0.9212118216601339,0.6744239282467611,897,2042,5
dialseg711,random,2,178,0.8945426735574725,0.4201762977473066,0.29185363784519897,0.9239033694466183,0.665970567306262,858,2042,5
dialseg711,random,2,179,0.9000257935370212,0.4040156709108717,0.28186100506775613,0.9266155677811797,0.6593585975238405,825,2042,5
dialseg711,random,2,180,0.9046804965309491,0.385896180215475,0.27083026365726787,0.9295596915586367,0.6518754887279576,788,2042,5
dialseg711,random,2,181,0.9100380150186295,0.36777668952007836,0.2609849753309669,0.9324916507933385,0.6453028050021342,751,2042,5
dialseg711,random,2,182,0.9143972376732831,0.34818805093046035,0.2508985779027973,0.9364262778556026,0.6382211825952657,711,2042,5
dialseg711,random,2,183,0.9196538369139571,0.33006856023506365,0.24152211283012967,0.9396135783266586,0.6305864097002959,674,2042,5
dialseg711,random,2,184,0.9254869087803745,0.31145935357492655,0.2285825910298484,0.9429616181989601,0.6217556998980116,636,2042,5
dialseg711,random,2,185,0.9304867968092342,0.2908912830558276,0.21349987721295735,0.946396902831502,0.6119632211311182,594,2042,5
dialseg711,random,2,186,0.9352724227230175,0.2722820763956905,0.2048110195789521,0.9501930266170772,0.6037377244529887,556,2042,5
dialseg711,random,2,187,0.9407403451576337,0.25269343780607245,0.18980867546268387,0.9535187415725391,0.593558832925715,516,2042,5
dialseg711,random,2,188,0.9460142782711168,0.23310479921645447,0.176628044560534,0.9574010446109602,0.5821463867496798,476,2042,5
dialseg711,random,2,189,0.9505311697194397,0.21253672869735554,0.16364164043488938,0.9609322883320774,0.5692129026083582,434,2042,5
dialseg711,random,2,190,0.9567315661745526,0.19196865817825662,0.14867948116893265,0.9642937231544827,0.5603030500700206,392,2042,5
dialseg711,random,2,191,0.9611694612619801,0.17238001958863858,0.13647444913267698,0.9685685261370915,0.5505665848079907,352,2042,5
dialseg711,random,2,192,0.9651094544478919,0.15083251714005877,0.12039381153305204,0.9722818574611822,0.5373444833029144,308,2042,5
dialseg711,random,2,193,0.9702810912409107,0.13026444662095985,0.10436005625879043,0.9764914234850943,0.5259554099243667,266,2042,5
dialseg711,random,2,194,0.9744986963846495,0.10822722820763957,0.08949835911861229,0.9813635575238951,0.5115439733746389,221,2042,5
dialseg711,random,2,195,0.9791765902235248,0.08667972575905974,0.0690576652601969,0.9848975918596171,0.4970919633141456,177,2042,5
dialseg711,random,2,196,0.9847030492677853,0.06464250734573947,0.05039849976558838,0.9883955843344028,0.4823824736547587,132,2042,5
dialseg711,random,2,197,0.9884435340441013,0.0435847208619001,0.03483356774496015,0.9917606469557947,0.46842231888980823,89,2042,5
dialseg711,random,2,198,0.9939125139459053,0.022526934378060724,0.019690576652601967,0.9959741959478248,0.45328488968506875,46,2042,5
dialseg711,random,2,199,0.9999791484778461,0.0004897159647404506,0.0,0.9998827941865917,0.43785044592831585,1,2042,5
dialseg711,random,2,0,3.434199970775431e-05,2.0166503428011753,0.6845043489464402,0.6486885877444948,0.8945572444693403,4118,2042,6
dialseg711,random,2,1,0.004776247500387261,2.013222331047992,0.684558302609099,0.6495090284383532,0.8945138504122331,4111,2042,6
dialseg711,random,2,2,0.009848856063752767,2.0102840352595495,0.6848950150958758,0.6497995314187297,0.8944491588918452,4105,2042,6
dialseg711,random,2,3,0.01567168815123837,2.005386875612145,0.6848025913225073,0.6507264340597674,0.8942999075207233,4095,2042,6
dialseg711,random,2,4,0.019817442685983677,2.001958863858962,0.6844726193451312,0.6510497394463639,0.8940536822920788,4088,2042,6
dialseg711,random,2,5,0.024264941623127496,1.9980411361410382,0.6846961495264672,0.6515957231938245,0.8939161049920544,4080,2042,6
dialseg711,random,2,6,0.028967192076358672,1.9926542605288933,0.6843619717859851,0.6526076000495831,0.8934413284272636,4069,2042,6
dialseg711,random,2,7,0.034720496086134776,1.9887365328109696,0.6839670783531171,0.6531443874534592,0.8932693056409653,4061,2042,6
dialseg711,random,2,8,0.04108772263383006,1.9853085210577865,0.6839174709417508,0.6536751623513226,0.8931158683479359,4054,2042,6
dialseg711,random,2,9,0.04573549887615792,1.9799216454456414,0.6842656654882576,0.6548433136249592,0.8931154117019096,4043,2042,6
dialseg711,random,2,10,0.05140545594842719,1.976003917727718,0.6841558844039571,0.6554352029826713,0.893011761510355,4035,2042,6
dialseg711,random,2,11,0.05684250589449717,1.9706170421155729,0.6827941156563876,0.6561911804791551,0.8924783820388603,4024,2042,6
dialseg711,random,2,12,0.06275477817835869,1.9647404505386876,0.6816251018291459,0.6569881800103319,0.8917571011839648,4012,2042,6
dialseg711,random,2,13,0.06697491019371665,1.9618021547502449,0.6820048521263425,0.657472630705753,0.8915452935354483,4006,2042,6
dialseg711,random,2,14,0.07365766745421673,1.955435847208619,0.6812279373110742,0.6584395786663719,0.8912373027035475,3993,2042,6
dialseg711,random,2,15,0.07753312195091529,1.9520078354554358,0.6800207603655006,0.6588087769786081,0.8909536443397204,3986,2042,6
dialseg711,random,2,16,0.08212713421048211,1.9466209598432909,0.6786095749136103,0.6597095873730895,0.8908073603221283,3975,2042,6
dialseg711,random,2,17,0.08707814893152177,1.9436826640548481,0.678275107068594,0.6603667771125576,0.8907093167290073,3969,2042,6
dialseg711,random,2,18,0.09298360200406044,1.940254652301665,0.6775535526240313,0.6610563379814435,0.8903616061492293,3962,2042,6
dialseg711,random,2,19,0.09663198502309293,1.9373163565132223,0.6777510032434229,0.6615438583529301,0.8902951895216312,3956,2042,6
dialseg711,random,2,20,0.1016102060703183,1.9343780607247796,0.677880503372923,0.6621240271293013,0.8901241248463471,3950,2042,6
dialseg711,random,2,21,0.10734195236389014,1.929480901077375,0.6774675859857009,0.6629327472418189,0.8900414592309811,3940,2042,6
dialseg711,random,2,22,0.1118973603038759,1.925073457394711,0.6762656458907352,0.6634250116581341,0.8897163526295032,3931,2042,6
dialseg711,random,2,23,0.11727660963930261,1.9221351616062683,0.6764418878391292,0.6640082501105709,0.8895051961243944,3925,2042,6
dialseg711,random,2,24,0.12128512045915663,1.9167482859941234,0.6762268041400878,0.6650435681290112,0.8893762401322175,3914,2042,6
dialseg711,random,2,25,0.12634404611806344,1.9147894221351616,0.6752742084839612,0.6650435681290112,0.8889898330299175,3910,2042,6
dialseg711,random,2,26,0.13127783594671713,1.9079333986287954,0.674874686046843,0.6663324134843122,0.8887471797879674,3896,2042,6
dialseg711,random,2,27,0.13642838494707746,1.901077375122429,0.6741435542268888,0.6674556358628089,0.8882320627749601,3882,2042,6
dialseg711,random,2,28,0.14176257841174056,1.8956904995102841,0.6745432408309416,0.6684585827518317,0.8879898374272496,3871,2042,6
dialseg711,random,2,29,0.14744354535288906,1.8917727717923605,0.6736615861518185,0.6692438617016676,0.8874177614332326,3863,2042,6
dialseg711,random,2,30,0.1528490275153381,1.885896180215475,0.673246717721907,0.6697775667448663,0.8869289387749304,3851,2042,6
dialseg711,random,2,31,0.1594805193063036,1.88050930460333,0.6737004520452186,0.6706633078204808,0.8863549093506901,3840,2042,6
dialseg711,random,2,32,0.16541827542059614,1.8765915768854065,0.6726891593884868,0.6711321310741142,0.885964502367456,3832,2042,6
dialseg711,random,2,33,0.1709280133504964,1.8712047012732616,0.6721489501240283,0.6721077299400084,0.8856073036980211,3821,2042,6
dialseg711,random,2,34,0.17471734386265117,1.8667972575905976,0.6722405334627223,0.6730030771697437,0.8853520554821539,3812,2042,6
dialseg711,random,2,35,0.17946676369065293,1.862879529872674,0.671701363303299,0.6736496625737132,0.8849842524772202,3804,2042,6
dialseg711,random,2,36,0.1841899272101131,1.8584720861900097,0.6716363168564997,0.6743607111750571,0.8845997988051435,3795,2042,6
dialseg711,random,2,37,0.18942531154206127,1.8555337904015672,0.671539615345055,0.6751030146599766,0.8846446346797965,3789,2042,6
dialseg711,random,2,38,0.19547800376995159,1.8506366307541626,0.6708919963048668,0.6756965783864518,0.8842319027797227,3779,2042,6
dialseg711,random,2,39,0.20235261129607907,1.841332027424094,0.6702547802486547,0.6771303961704805,0.8836699434280809,3760,2042,6
dialseg711,random,2,40,0.20705441390373774,1.8383937316356513,0.6699001185015879,0.6776812634934998,0.8835152326000226,3754,2042,6
dialseg711,random,2,41,0.2121118641596375,1.8325171400587659,0.6689944372161598,0.6784235669784192,0.8831931956746102,3742,2042,6
dialseg711,random,2,42,0.2166963493520458,1.8241919686581782,0.6676546143573496,0.6798183161579786,0.8828504828318974,3725,2042,6
dialseg711,random,2,43,0.22159895390678627,1.8183153770812928,0.6679986132245552,0.6808848890599946,0.8827375559608833,3713,2042,6
dialseg711,random,2,44,0.2269304107399022,1.8114593535749266,0.6671981447858456,0.6821466654536273,0.8823651814218421,3699,2042,6
dialseg711,random,2,45,0.23155713108885806,1.8060724779627817,0.66660795516612,0.683292352279694,0.882184191460613,3688,2042,6
dialseg711,random,2,46,0.2376450130222624,1.8006856023506366,0.6658225548852144,0.6841596752989159,0.8819003859552885,3677,2042,6
dialseg711,random,2,47,0.2442635046242853,1.7943192948090108,0.6651092417468514,0.6855043456309279,0.8816619744475381,3664,2042,6
dialseg711,random,2,48,0.24970985576367583,1.7889324191968659,0.6647460939551918,0.6866920312067991,0.8815274160851315,3653,2042,6
dialseg711,random,2,49,0.2557069719319557,1.7806072477962782,0.6646255394042576,0.6887900152668085,0.8812505313040274,3636,2042,6
dialseg711,random,2,50,0.2604574379207138,1.7757100881488737,0.6633413784457561,0.6897407776627186,0.8806981198409268,3626,2042,6
dialseg711,random,2,51,0.264920933539504,1.7713026444662097,0.6630682889462742,0.6902828545497321,0.8802702721117429,3617,2042,6
dialseg711,random,2,52,0.26962040283738514,1.768364348677767,0.6620804113761182,0.6907935370224401,0.8798438662001049,3611,2042,6
dialseg711,random,2,53,0.27392476999376547,1.763956904995103,0.6621960629907704,0.6917456947256525,0.879718921082192,3602,2042,6
dialseg711,random,2,54,0.27761484088843114,1.7580803134182175,0.6609040739572758,0.6924372090247617,0.879065163798688,3590,2042,6
dialseg711,random,2,55,0.28295622878584936,1.7526934378060726,0.6598098794857193,0.6930046805046806,0.8785594765261231,3579,2042,6
dialseg711,random,2,56,0.28763525209395774,1.7463271302644465,0.6585273784862976,0.6936116645504831,0.8779479797786509,3566,2042,6
dialseg711,random,2,57,0.29144022094422367,1.7394711067580804,0.656991993942853,0.6947602815218848,0.8773093755324516,3552,2042,6
dialseg711,random,2,58,0.29692012285784614,1.7350636630754162,0.6565692797467124,0.6955053756214093,0.8771139580937151,3543,2042,6
dialseg711,random,2,59,0.3015631817072413,1.727228207639569,0.6567874919238744,0.6967271066954611,0.8764689354339243,3527,2042,6
dialseg711,random,2,60,0.30621000774953977,1.7213516160626836,0.6565761155521604,0.6980124637825059,0.8761602097401777,3515,2042,6
dialseg711,random,2,61,0.3116737177304394,1.7179236043095005,0.6568953618629679,0.6987512789991693,0.8760234696245346,3508,2042,6
dialseg711,random,2,62,0.31592718227717836,1.7125367286973556,0.6573090831627653,0.6999174768425822,0.8761124344181407,3497,2042,6
dialseg711,random,2,63,0.32109281958428765,1.7071498530852105,0.6566110236039462,0.7008062875942622,0.8755252332929647,3486,2042,6
dialseg711,random,2,64,0.32566572672396416,1.6998041136141038,0.6565146088040004,0.7018406288975909,0.8752284421276786,3471,2042,6
dialseg711,random,2,65,0.33057363310758203,1.6929480901077376,0.6547355306758217,0.7026123860512046,0.8748550020812428,3457,2042,6
dialseg711,random,2,66,0.3356281778644567,1.6875612144955925,0.6524438459168928,0.7036008217442816,0.8743985970626016,3446,2042,6
dialseg711,random,2,67,0.34239255560078863,1.6816846229187072,0.6521911375647532,0.7045959549124107,0.8742359042311324,3434,2042,6
dialseg711,random,2,68,0.34609861112007834,1.6753183153770812,0.6526424910839962,0.705604762092104,0.8737363470086495,3421,2042,6
dialseg711,random,2,69,0.35198406545658695,1.6689520078354554,0.6521138207985623,0.7066272432833615,0.8734501694809108,3408,2042,6
dialseg711,random,2,70,0.35751377150372066,1.6625857002938296,0.6518052217557861,0.7077680465338693,0.872927394344915,3395,2042,6
dialseg711,random,2,71,0.36218306309598197,1.6581782566111656,0.6506711388191196,0.7087349944944881,0.8725945577409813,3386,2042,6
dialseg711,random,2,72,0.3678401087051743,1.654260528893242,0.6508142532860183,0.7092780480966135,0.8721442920744709,3378,2042,6
dialseg711,random,2,73,0.37270017104847314,1.6483839373163565,0.6508837649589055,0.7101863931505282,0.8720045939073466,3366,2042,6
