dataset,model,step,tau,bor,metric,estimate,ci_low,ci_high,n_dialogues,bootstrap_n,bootstrap_seed
dialseg711,neural,11,4.82489914206575e-05,1.916258570029383,wf1,0.6983788797392346,0.6879791276883165,0.7085906327754148,711,1000,42
dialseg711,neural,11,4.82489914206575e-05,1.916258570029383,wf1_1to1,0.6680871948804438,0.6583351739680854,0.6778995639069478,711,1000,42
dialseg711,neural,11,4.82489914206575e-05,1.916258570029383,exact_f1,0.3748559613538517,0.35747185050455094,0.39181165880532975,711,1000,42
dialseg711,neural,11,4.82489914206575e-05,1.916258570029383,coverage,0.6727182656771264,0.6637321099161817,0.6817280287935615,711,1000,42
dialseg711,neural,12,4.940160423889874e-05,1.904505386875612,wf1,0.7006249456193484,0.6898080511789332,0.710991606951447,711,1000,42
dialseg711,neural,12,4.940160423889874e-05,1.904505386875612,wf1_1to1,0.6704669373445744,0.660688899707887,0.6803850913502812,711,1000,42
dialseg711,neural,12,4.940160423889874e-05,1.904505386875612,exact_f1,0.37628563809998405,0.3588693540012105,0.3930580444715466,711,1000,42
dialseg711,neural,12,4.940160423889874e-05,1.904505386875612,coverage,0.6745025846555383,0.6655562106425766,0.6836279045370555,711,1000,42
dialseg711,neural,13,5.067137432554927e-05,1.890303623898139,wf1,0.7040838079788129,0.6932975838788986,0.7145625446318884,711,1000,42
dialseg711,neural,13,5.067137432554927e-05,1.890303623898139,wf1_1to1,0.6739677028706563,0.6639280989755673,0.68382796450307,711,1000,42
dialseg711,neural,13,5.067137432554927e-05,1.890303623898139,exact_f1,0.3782352200073719,0.3606241646695233,0.39514984292937877,711,1000,42
dialseg711,neural,13,5.067137432554927e-05,1.890303623898139,coverage,0.6762957194391793,0.6671747170336305,0.685868058702315,711,1000,42
dialseg711,neural,14,5.239973600980728e-05,1.8790401567091086,wf1,0.7066078079992476,0.6960623583443474,0.7169988817565887,711,1000,42
dialseg711,neural,14,5.239973600980728e-05,1.8790401567091086,wf1_1to1,0.6764672817415434,0.6666512115404519,0.6863745898186826,711,1000,42
dialseg711,neural,14,5.239973600980728e-05,1.8790401567091086,exact_f1,0.37975666308999645,0.3619370225804825,0.3967573308079636,711,1000,42
dialseg711,neural,14,5.239973600980728e-05,1.8790401567091086,coverage,0.67759558772217,0.668427111937133,0.6868776691594466,711,1000,42
dialseg711,neural,15,5.581103158961448e-05,1.8643486777668952,wf1,0.709788435696864,0.6991805048479868,0.7201062766100338,711,1000,42
dialseg711,neural,15,5.581103158961448e-05,1.8643486777668952,wf1_1to1,0.6794759779991847,0.669328367366342,0.6893539799394229,711,1000,42
dialseg711,neural,15,5.581103158961448e-05,1.8643486777668952,exact_f1,0.3813560794573453,0.36376233354081455,0.3984575933521081,711,1000,42
dialseg711,neural,15,5.581103158961448e-05,1.8643486777668952,coverage,0.6792756772450865,0.669829225143703,0.6883769877420984,711,1000,42
dialseg711,neural,16,0.00028507549847458206,1.8540646425073457,wf1,0.7121374222770223,0.7016993185329373,0.7225109383801687,711,1000,42
dialseg711,neural,16,0.00028507549847458206,1.8540646425073457,wf1_1to1,0.6821234087056871,0.6722981138645696,0.6921187153993061,711,1000,42
dialseg711,neural,16,0.00028507549847458206,1.8540646425073457,exact_f1,0.38297331672859103,0.365264224172452,0.39995508086225384,711,1000,42
dialseg711,neural,16,0.00028507549847458206,1.8540646425073457,coverage,0.681095297498251,0.6718631652571526,0.6902963162891961,711,1000,42
dialseg711,neural,17,0.0006078651681514321,1.842311459353575,wf1,0.7147728821357655,0.7040695920052984,0.7252192302193345,711,1000,42
dialseg711,neural,17,0.0006078651681514321,1.842311459353575,wf1_1to1,0.6854169428009089,0.6756376829530838,0.6957504085615899,711,1000,42
dialseg711,neural,17,0.0006078651681514321,1.842311459353575,exact_f1,0.38516308663987986,0.36710369584314734,0.40255233319579303,711,1000,42
dialseg711,neural,17,0.0006078651681514321,1.842311459353575,coverage,0.6842339017444503,0.6749699726209484,0.6937402105776315,711,1000,42
dialseg711,neural,18,0.0008580953063532321,1.8369245837414299,wf1,0.7160970338396642,0.7057394164370822,0.7266376331725133,711,1000,42
dialseg711,neural,18,0.0008580953063532321,1.8369245837414299,wf1_1to1,0.6866742415265621,0.6768883144516056,0.6972482481185012,711,1000,42
dialseg711,neural,18,0.0008580953063532321,1.8369245837414299,exact_f1,0.3856326202317764,0.3676281487304694,0.4030201457785846,711,1000,42
dialseg711,neural,18,0.0008580953063532321,1.8369245837414299,coverage,0.6857291130497881,0.6763713356059085,0.6952125886790971,711,1000,42
dialseg711,neural,19,0.0011845675452691964,1.8310479921645446,wf1,0.7175553366160424,0.7069312309260174,0.728055090968227,711,1000,42
dialseg711,neural,19,0.0011845675452691964,1.8310479921645446,wf1_1to1,0.6882168932801844,0.6784280186917317,0.6988332893079728,711,1000,42
dialseg711,neural,19,0.0011845675452691964,1.8310479921645446,exact_f1,0.386655101423034,0.3687385342817832,0.4041703518391282,711,1000,42
dialseg711,neural,19,0.0011845675452691964,1.8310479921645446,coverage,0.6872977175192365,0.6778966582770644,0.6967200438304079,711,1000,42
dialseg711,neural,20,0.0015133751080085999,1.8246816846229188,wf1,0.7181420760213472,0.7079144559041114,0.7288586257142595,711,1000,42
dialseg711,neural,20,0.0015133751080085999,1.8246816846229188,wf1_1to1,0.6890529614158306,0.6792262156502663,0.6997429178494579,711,1000,42
dialseg711,neural,20,0.0015133751080085999,1.8246816846229188,exact_f1,0.3869698827504735,0.3691518358185025,0.40462074591294006,711,1000,42
dialseg711,neural,20,0.0015133751080085999,1.8246816846229188,coverage,0.6886315044542892,0.6794826673024194,0.698004901436468,711,1000,42
dialseg711,neural,21,0.0018327564185943955,1.8173359451518118,wf1,0.7182738979334146,0.7078188833703091,0.729124666901326,711,1000,42
dialseg711,neural,21,0.0018327564185943955,1.8173359451518118,wf1_1to1,0.6893232958633801,0.6798135885055716,0.7002194461266192,711,1000,42
dialseg711,neural,21,0.0018327564185943955,1.8173359451518118,exact_f1,0.3867707850830213,0.3689527305402832,0.4042978850732015,711,1000,42
dialseg711,neural,21,0.0018327564185943955,1.8173359451518118,coverage,0.6900245792650855,0.680869600858393,0.6992480907268618,711,1000,42
dialseg711,neural,22,0.0023121955633706335,1.810969637610186,wf1,0.7198265801911169,0.709201086552569,0.7304814919624223,711,1000,42
dialseg711,neural,22,0.0023121955633706335,1.810969637610186,wf1_1to1,0.6911179147466067,0.6814791416584665,0.7019062430771291,711,1000,42
dialseg711,neural,22,0.0023121955633706335,1.810969637610186,exact_f1,0.38775957594523,0.37008036579766534,0.40556841580048336,711,1000,42
dialseg711,neural,22,0.0023121955633706335,1.810969637610186,coverage,0.6916194155118205,0.6828116647183102,0.7010879194937739,711,1000,42
dialseg711,neural,23,0.0028495775282982023,1.8041136141038199,wf1,0.7213075980834163,0.7106485170071408,0.7322282079034271,711,1000,42
dialseg711,neural,23,0.0028495775282982023,1.8041136141038199,wf1_1to1,0.6924813583041431,0.6828244895438987,0.703088682297543,711,1000,42
dialseg711,neural,23,0.0028495775282982023,1.8041136141038199,exact_f1,0.388787435411908,0.3713374711317749,0.4066982082224698,711,1000,42
dialseg711,neural,23,0.0028495775282982023,1.8041136141038199,coverage,0.6934514539999772,0.6843121873877412,0.702679617543146,711,1000,42
dialseg711,neural,24,0.003550953298442107,1.7962781586679726,wf1,0.7220041034434793,0.7115746087226364,0.7328080341684322,711,1000,42
dialseg711,neural,24,0.003550953298442107,1.7962781586679726,wf1_1to1,0.6940318237786591,0.684354132154765,0.7045676145623403,711,1000,42
dialseg711,neural,24,0.003550953298442107,1.7962781586679726,exact_f1,0.3894326255085749,0.37183411739846345,0.4071097981171821,711,1000,42
dialseg711,neural,24,0.003550953298442107,1.7962781586679726,coverage,0.6951766119487638,0.6862417321456087,0.7045216626532554,711,1000,42
dialseg711,neural,25,0.004519414947597525,1.7908912830558277,wf1,0.7223064888812645,0.7119590656155664,0.7331937644124702,711,1000,42
dialseg711,neural,25,0.004519414947597525,1.7908912830558277,wf1_1to1,0.6945304890452568,0.6849511109690433,0.7051865777604174,711,1000,42
dialseg711,neural,25,0.004519414947597525,1.7908912830558277,exact_f1,0.38927233104448294,0.37187065961855,0.40697095528319155,711,1000,42
dialseg711,neural,25,0.004519414947597525,1.7908912830558277,coverage,0.6962256039787685,0.6873228634937496,0.7055457643036758,711,1000,42
dialseg711,neural,26,0.00521047755692099,1.7859941234084231,wf1,0.7224417878872511,0.7118840655013583,0.7332914124694648,711,1000,42
dialseg711,neural,26,0.00521047755692099,1.7859941234084231,wf1_1to1,0.6952309762436344,0.6855249247548826,0.7059142125650565,711,1000,42
dialseg711,neural,26,0.00521047755692099,1.7859941234084231,exact_f1,0.38941709954368187,0.3722133548979541,0.40716951824546754,711,1000,42
dialseg711,neural,26,0.00521047755692099,1.7859941234084231,coverage,0.6970630927909408,0.68818155082923,0.7065175479554435,711,1000,42
dialseg711,neural,27,0.006093644017550215,1.7801175318315376,wf1,0.7224193457387866,0.711866154873239,0.733215452383491,711,1000,42
dialseg711,neural,27,0.006093644017550215,1.7801175318315376,wf1_1to1,0.6954121125007201,0.6859837521440897,0.7058807357277821,711,1000,42
dialseg711,neural,27,0.006093644017550215,1.7801175318315376,exact_f1,0.3895668794402972,0.3720933077314934,0.4071587673539151,711,1000,42
dialseg711,neural,27,0.006093644017550215,1.7801175318315376,coverage,0.6980040880357335,0.6890618058346171,0.7073427621370659,711,1000,42
dialseg711,neural,28,0.007327724089050416,1.777179236043095,wf1,0.7230511643030947,0.7125624027716354,0.7337492145038731,711,1000,42
dialseg711,neural,28,0.007327724089050416,1.777179236043095,wf1_1to1,0.696044719462441,0.6866875629059174,0.706373502454726,711,1000,42
dialseg711,neural,28,0.007327724089050416,1.777179236043095,exact_f1,0.3898972882095245,0.3723649982616227,0.40750628259067073,711,1000,42
dialseg711,neural,28,0.007327724089050416,1.777179236043095,coverage,0.6987595327785201,0.6898785188381708,0.7079140317312785,711,1000,42
dialseg711,neural,29,0.008393738891498841,1.7722820763956906,wf1,0.7236624073938612,0.7132232018092728,0.7343317087522807,711,1000,42
dialseg711,neural,29,0.008393738891498841,1.7722820763956906,wf1_1to1,0.6968417189936177,0.6873033576831045,0.7067952175969052,711,1000,42
dialseg711,neural,29,0.008393738891498841,1.7722820763956906,exact_f1,0.3900982124610817,0.37242974461856315,0.40791610912918924,711,1000,42
dialseg711,neural,29,0.008393738891498841,1.7722820763956906,coverage,0.6998339194014299,0.6908592603628204,0.7089164636250606,711,1000,42
dialseg711,neural,30,0.009502055184288547,1.767384916748286,wf1,0.7244944544682826,0.7143474194881513,0.7350829690678784,711,1000,42
dialseg711,neural,30,0.009502055184288547,1.767384916748286,wf1_1to1,0.6980637037599063,0.6885573535309821,0.7085486770613353,711,1000,42
dialseg711,neural,30,0.009502055184288547,1.767384916748286,exact_f1,0.39090607001999406,0.37332514161100655,0.40860711096998015,711,1000,42
dialseg711,neural,30,0.009502055184288547,1.767384916748286,coverage,0.7009267240807325,0.691768785719867,0.710095680002721,711,1000,42
dialseg711,neural,31,0.010976066770752784,1.762977473065622,wf1,0.724421032950334,0.7141131218068255,0.7349825662009519,711,1000,42
dialseg711,neural,31,0.010976066770752784,1.762977473065622,wf1_1to1,0.6981719796065787,0.6887187574107405,0.7086658268673036,711,1000,42
dialseg711,neural,31,0.010976066770752784,1.762977473065622,exact_f1,0.39069956453922705,0.3729514611423894,0.4084395076325456,711,1000,42
dialseg711,neural,31,0.010976066770752784,1.762977473065622,coverage,0.7017041893096745,0.6926129938636532,0.7109540682984775,711,1000,42
dialseg711,neural,32,0.012434697068816005,1.757590597453477,wf1,0.7238448868504308,0.7137547832266864,0.7344914949650788,711,1000,42
dialseg711,neural,32,0.012434697068816005,1.757590597453477,wf1_1to1,0.6977044755525768,0.6880760632553882,0.7078418547775087,711,1000,42
dialseg711,neural,32,0.012434697068816005,1.757590597453477,exact_f1,0.39051873271282556,0.37276371308016876,0.4083498740671736,711,1000,42
dialseg711,neural,32,0.012434697068816005,1.757590597453477,coverage,0.7024400743810026,0.6933987389973677,0.7117985053995075,711,1000,42
dialseg711,neural,33,0.014313280938108974,1.7541625857002938,wf1,0.7243220164192768,0.7142233920813873,0.7349379425332426,711,1000,42
dialseg711,neural,33,0.014313280938108974,1.7541625857002938,wf1_1to1,0.6981669057618425,0.6885707810707811,0.7083894065381406,711,1000,42
dialseg711,neural,33,0.014313280938108974,1.7541625857002938,exact_f1,0.39090617149688883,0.37319746650442853,0.4088708757643356,711,1000,42
dialseg711,neural,33,0.014313280938108974,1.7541625857002938,coverage,0.7031950751623748,0.6942034885092638,0.7123738562675798,711,1000,42
dialseg711,neural,34,0.01618606435256689,1.7482859941234083,wf1,0.723801894239085,0.7133899661132886,0.7345095065408107,711,1000,42
dialseg711,neural,34,0.01618606435256689,1.7482859941234083,wf1_1to1,0.6979288409668156,0.688138875111449,0.7082347965364842,711,1000,42
dialseg711,neural,34,0.01618606435256689,1.7482859941234083,exact_f1,0.39055435110287434,0.3727584733597392,0.40834125614188904,711,1000,42
dialseg711,neural,34,0.01618606435256689,1.7482859941234083,coverage,0.7041659299834405,0.6951431677011846,0.7134115371364844,711,1000,42
dialseg711,neural,35,0.01833173621389736,1.7414299706170422,wf1,0.7239008714043318,0.7131477835583836,0.7348838702782722,711,1000,42
dialseg711,neural,35,0.01833173621389736,1.7414299706170422,wf1_1to1,0.6980332606914884,0.6881499157975951,0.7083131417730573,711,1000,42
dialseg711,neural,35,0.01833173621389736,1.7414299706170422,exact_f1,0.3900646236089274,0.37253156907165347,0.40778953036337,711,1000,42
dialseg711,neural,35,0.01833173621389736,1.7414299706170422,coverage,0.705128692022152,0.6961676974572544,0.714450191159052,711,1000,42
dialseg711,neural,36,0.02028017932895444,1.733594515181195,wf1,0.7249402212745264,0.7145029173724301,0.7359825568868688,711,1000,42
dialseg711,neural,36,0.02028017932895444,1.733594515181195,wf1_1to1,0.69938554959652,0.6896096995675054,0.7098250563704149,711,1000,42
dialseg711,neural,36,0.02028017932895444,1.733594515181195,exact_f1,0.39094010380930205,0.3737283733222553,0.4088188105065742,711,1000,42
dialseg711,neural,36,0.02028017932895444,1.733594515181195,coverage,0.7067296676210177,0.6979564128489498,0.715936624712996,711,1000,42
dialseg711,neural,37,0.023438217436623512,1.727228207639569,wf1,0.7254065699564439,0.7148334620892373,0.7362822770229498,711,1000,42
dialseg711,neural,37,0.023438217436623512,1.727228207639569,wf1_1to1,0.7002640350741616,0.6902676527254585,0.7109402975911414,711,1000,42
dialseg711,neural,37,0.023438217436623512,1.727228207639569,exact_f1,0.3913998956193049,0.3742453264816134,0.409686352676859,711,1000,42
dialseg711,neural,37,0.023438217436623512,1.727228207639569,coverage,0.7078992142019568,0.6989879679772876,0.7170905311431419,711,1000,42
dialseg711,neural,38,0.025692669038272407,1.7203721841332027,wf1,0.725235260864029,0.7147930852558828,0.735998708608171,711,1000,42
dialseg711,neural,38,0.025692669038272407,1.7203721841332027,wf1_1to1,0.7006853671410633,0.690904701838246,0.7113252298959051,711,1000,42
dialseg711,neural,38,0.025692669038272407,1.7203721841332027,exact_f1,0.39164415050490997,0.37473500733521836,0.4095723982221872,711,1000,42
dialseg711,neural,38,0.025692669038272407,1.7203721841332027,coverage,0.7092010359151709,0.7002996947867728,0.7183095074366171,711,1000,42
dialseg711,neural,39,0.029583345752340503,1.7135161606268365,wf1,0.7255466789065078,0.7149859857816903,0.7362261194902356,711,1000,42
dialseg711,neural,39,0.029583345752340503,1.7135161606268365,wf1_1to1,0.7010744295554422,0.6913547038599781,0.7112851744286344,711,1000,42
dialseg711,neural,39,0.029583345752340503,1.7135161606268365,exact_f1,0.39190707713914463,0.3747148245565967,0.4100240753932736,711,1000,42
dialseg711,neural,39,0.029583345752340503,1.7135161606268365,coverage,0.7102242147600797,0.7012747590938518,0.7194860372866702,711,1000,42
dialseg711,neural,40,0.03276093714126391,1.7051909892262487,wf1,0.7261367922071018,0.7156909060261476,0.7370114367600005,711,1000,42
dialseg711,neural,40,0.03276093714126391,1.7051909892262487,wf1_1to1,0.7014586210788742,0.6914886812671622,0.7116656794135696,711,1000,42
dialseg711,neural,40,0.03276093714126391,1.7051909892262487,exact_f1,0.3927324902008446,0.37530217028634744,0.4107244958510782,711,1000,42
dialseg711,neural,40,0.03276093714126391,1.7051909892262487,coverage,0.711824353174564,0.7030190597074826,0.7212372383047488,711,1000,42
dialseg711,neural,41,0.03651428872242046,1.6973555337904016,wf1,0.7262154840216241,0.7152590271319369,0.7369800405945335,711,1000,42
dialseg711,neural,41,0.03651428872242046,1.6973555337904016,wf1_1to1,0.7020980269925418,0.6920936429955418,0.7121881158379049,711,1000,42
dialseg711,neural,41,0.03651428872242046,1.6973555337904016,exact_f1,0.3933475416597779,0.3759107373717078,0.41133290564725167,711,1000,42
dialseg711,neural,41,0.03651428872242046,1.6973555337904016,coverage,0.7132980767474437,0.7046142387070657,0.7228428773523711,711,1000,42
dialseg711,neural,42,0.04034026938691815,1.692458374142997,wf1,0.7264109068431392,0.7157615234510959,0.7375945822686193,711,1000,42
dialseg711,neural,42,0.04034026938691815,1.692458374142997,wf1_1to1,0.7022992556747831,0.692363548898359,0.7124074985414648,711,1000,42
dialseg711,neural,42,0.04034026938691815,1.692458374142997,exact_f1,0.39351294899818107,0.3762818906753506,0.4115852609259782,711,1000,42
dialseg711,neural,42,0.04034026938691815,1.692458374142997,coverage,0.7146291999140101,0.7058037058366701,0.7239899335310727,711,1000,42
dialseg711,neural,43,0.04429220466233373,1.6846229187071498,wf1,0.7264188448797175,0.715573069264141,0.7374899284781535,711,1000,42
dialseg711,neural,43,0.04429220466233373,1.6846229187071498,wf1_1to1,0.7025952637766985,0.6924912347380702,0.7131481735173717,711,1000,42
dialseg711,neural,43,0.04429220466233373,1.6846229187071498,exact_f1,0.393984512127972,0.376572221145006,0.412230829024078,711,1000,42
dialseg711,neural,43,0.04429220466233373,1.6846229187071498,coverage,0.7163315001922597,0.7076703184785991,0.7259821273184933,711,1000,42
dialseg711,neural,44,0.04896256722622183,1.6797257590597454,wf1,0.7266708597631546,0.7157169172480262,0.7378195320879133,711,1000,42
dialseg711,neural,44,0.04896256722622183,1.6797257590597454,wf1_1to1,0.70317205844632,0.6934899449667382,0.7138494344770716,711,1000,42
dialseg711,neural,44,0.04896256722622183,1.6797257590597454,exact_f1,0.39430122151641145,0.3768026564387324,0.41261305189575226,711,1000,42
dialseg711,neural,44,0.04896256722622183,1.6797257590597454,coverage,0.7174248629944832,0.7087371508053207,0.7270000360242976,711,1000,42
dialseg711,neural,45,0.0528624082105843,1.6743388834476003,wf1,0.7272508276749666,0.7163859117963127,0.738341433277029,711,1000,42
dialseg711,neural,45,0.0528624082105843,1.6743388834476003,wf1_1to1,0.7039983848000725,0.6941443466285239,0.7147566328420759,711,1000,42
dialseg711,neural,45,0.0528624082105843,1.6743388834476003,exact_f1,0.39500465935065093,0.3775801673322771,0.4132160767814777,711,1000,42
dialseg711,neural,45,0.0528624082105843,1.6743388834476003,coverage,0.7184699481640411,0.7098213774914723,0.7278038614622211,711,1000,42
dialseg711,neural,46,0.057706929743289996,1.668462291870715,wf1,0.7281833491578459,0.7174217465843081,0.7393539344459432,711,1000,42
dialseg711,neural,46,0.057706929743289996,1.668462291870715,wf1_1to1,0.7055585998623973,0.6958433085120849,0.7160663166728567,711,1000,42
dialseg711,neural,46,0.057706929743289996,1.668462291870715,exact_f1,0.39575857023114414,0.37837232075628696,0.4140714356748112,711,1000,42
dialseg711,neural,46,0.057706929743289996,1.668462291870715,coverage,0.7195808918382758,0.7109451326480598,0.7288294817534005,711,1000,42
dialseg711,neural,47,0.06271997359979102,1.6601371204701274,wf1,0.7269578610824147,0.716193448966415,0.737999291017811,711,1000,42
dialseg711,neural,47,0.06271997359979102,1.6601371204701274,wf1_1to1,0.705210026729014,0.6953007014082964,0.7155944719446828,711,1000,42
dialseg711,neural,47,0.06271997359979102,1.6601371204701274,exact_f1,0.39503727246343284,0.3776647350539755,0.4128721132360373,711,1000,42
dialseg711,neural,47,0.06271997359979102,1.6601371204701274,coverage,0.7208852251046345,0.7120820106454336,0.7300235273936487,711,1000,42
dialseg711,neural,48,0.070621086162838,1.6547502448579823,wf1,0.7266846315587507,0.7156795327996488,0.7379826560570152,711,1000,42
dialseg711,neural,48,0.070621086162838,1.6547502448579823,wf1_1to1,0.7052066779914881,0.6950632809915509,0.7156857986130137,711,1000,42
dialseg711,neural,48,0.070621086162838,1.6547502448579823,exact_f1,0.39479839585324816,0.3772728997834483,0.41269180655256604,711,1000,42
dialseg711,neural,48,0.070621086162838,1.6547502448579823,coverage,0.7217709661802488,0.7131477657071011,0.7307565279842443,711,1000,42
dialseg711,neural,49,0.07650546909277164,1.649853085210578,wf1,0.7266029747038316,0.7157368432556925,0.7378625670263157,711,1000,42
dialseg711,neural,49,0.07650546909277164,1.649853085210578,wf1_1to1,0.7060304674228725,0.6958906195773285,0.7166391816497302,711,1000,42
dialseg711,neural,49,0.07650546909277164,1.649853085210578,exact_f1,0.39552395565053794,0.37810010644926256,0.4133604936242068,711,1000,42
dialseg711,neural,49,0.07650546909277164,1.649853085210578,coverage,0.7229020022796394,0.7143190668625794,0.7319303581586019,711,1000,42
dialseg711,neural,50,0.08120449235541151,1.643486777668952,wf1,0.7256176852356948,0.7149029540127289,0.7366548970806449,711,1000,42
